Planeta,Massa do Planeta,Raio do Planeta,Densidade,Semi-eixo,Velocidade de Escape,Gravidade,Periodo Orbital,Excentricidade,Temperatura da Estrela,Massa da Estrela,Raio da Estrela,Metalicidade,Insolacao,Luminosidade,Luminosidade UV,Luminosidade Raios-X,Tem Atmosfera,Zona Venus,Zona Habitavel,Zona Marte,Zona Habitavel UV,Zona Muito UV,Zona Habitavel Raios-x,Ar Escapa,C Escapa,CH4 Escapa,CO Escapa,CO2 Escapa,H2 Escapa,H2O Escapa,He Escapa,N Escapa,N2 Escapa,O Escapa,O2 Escapa,n,Omega,Acoplado por Marés,Aquecido por marés,Grupos
Kepler-1650 b,0.8596821317549083,0.96,5.339414369281161,0.0163,10579.655699879282,9.140090923758985,1.53818001,0.01,3410.0,0.326,0.334,-0.11,50.655288270388375,0.0134586035405594,2.4647477811616443e+26,5.176178921699178e+28,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,5.463171298825251e-05,0.0001198493120838,True,False,Mércurios Análogos
Kepler-1669 d,2.088580527980693,1.22,6.320350419873666,0.0468,14627.964506583156,13.749491767928252,4.72941177,0.0,4224.0,0.609,0.603,-0.2,47.39089206135503,0.1037974274284622,2.266151649289379e+28,3.992049058898658e+29,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1.534821266232051e-05,0.0001591847125371,True,False,Mércurios Análogos
Kepler-1689 b,0.8166660823408253,0.94678642,5.287591350397966,0.0791,10383.277243970651,8.926794982632208,8.483,0.01,5731.43,1.023,0.996208,-0.1455,154.20449485546126,0.9648282254565986,1.427297165611997e+31,3.7107293551060784e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,9.052933233890044e-06,0.0001654713916789,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-169 b,1.5724861453708991,1.13,5.98853955070648,0.04,13188.408572710208,12.066602954047548,3.250619,0.01,4997.0,0.86,0.763,0.238,203.4336627567319,0.325493860410771,7.88390641194845e+29,1.2518493871398257e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,2.308214347036564e-05,0.0001514288536927,True,False,Mércurios Análogos
Kepler-169 c,2.0258742420954694,1.21,6.283849812216286,0.062,14466.109796708091,13.558037287615116,6.195469,0.01,4997.0,0.86,0.763,0.238,84.67582216721411,0.325493860410771,7.88390641194845e+29,1.2518493871398257e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1.1961315136667292e-05,0.0001625602468133,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-169 d,2.285209254146069,1.25,6.429324707277705,0.075,15116.323634459368,14.330489658156182,8.348125,0.01,4997.0,0.86,0.763,0.238,57.865575184137086,0.325493860410771,7.88390641194845e+29,1.2518493871398257e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,8.990312095366295e-06,0.0001655340723075,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1692 b,1.480568161644717,1.11177184,5.920396892920497,0.0646,12901.629591866627,11.736866066586142,5.95966,0.01,5146.0,0.87,0.866139,0.36,113.57558018101284,0.4739690681881957,1.466364010995377e+30,1.822885036251801e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,1.1311694416406753e-05,0.0001632104846733,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1693 c,0.917369482531224,0.97698289,5.405711199099885,0.0588,10833.452070008,9.417279380824302,5.363709927,0.01,5553.0,0.941,1.098,0.16,297.3151566731555,1.0279493152880346,7.318540217365659e+30,3.953493066597781e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,1.354706340776066e-05,0.0001609729920814,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1694 b,1.845182084456563,1.17986031,6.173292833398433,0.0426,13981.137907510389,12.98772628708049,3.89526,0.01,4954.0,0.82,0.756284,-0.58,171.02941167505512,0.310377335131423,6.568569017652472e+29,1.193711230915453e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,2.050735738514469e-05,0.0001540060858247,True,False,Mércurios Análogos
Kepler-1695 b,1.5189900969976773,1.11948901,5.949286228785529,0.0526,13022.841501693403,11.876004555455584,4.7329,0.01,5473.19,0.96,0.987155,-0.0347,284.7465767755142,0.7878254387594218,5.390634465456889e+30,3.0299766374687363e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,1.6172372549604722e-05,0.0001583451888959,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1698 b,1.2988752156125,1.07315686,5.7749368110975565,0.0199,12299.580882803692,11.050860578247196,1.2107,0.01,4975.03,0.822,0.741698,0.08,766.6971469983031,0.303619737182798,7.183320884022491e+29,1.1677215092050414e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,6.43091885527647e-05,0.0001101626429175,True,False,Mércurios Análogos
Kepler-1735 b,1.9301614674729928,1.19429134,6.226331173807307,0.0621,14212.807697559272,13.259530816697534,7.71792984,0.01,3975.0,0.535,0.509,-0.34,15.040325101176103,0.0580016601234265,6.2805871861947e+27,2.230743848346985e+29,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,9.411471866372145e-06,0.0001651125124347,True,True,Vênus Análogos
Kepler-1759 b,0.6874921688893619,0.9037791,5.117411001445438,0.0429,9750.815334522127,8.247042820342251,3.720230103,0.01,5017.0,0.76,0.797,-0.02,196.0806735186033,0.3608688323503726,8.577869083670648e+29,1.3879015292195333e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,1.95360677620649e-05,0.0001549782981729,True,False,Mércurios Análogos
Kepler-1800 b,0.9881895584492046,0.99679734,5.482631720440554,0.0592,11131.530895132277,9.744994579186065,4.562029839,0.01,5343.0,1.33,2.506,0.08,1309.5308803347912,4.589434304456523,3.2420736669886734e+30,1.7650964334939787e+31,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,1.5942611026518097e-05,0.0001585751686924,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1832 b,2.134569398338757,1.22719556,6.346559820210055,0.037,14744.717383088571,13.887939320185422,3.138789892,0.01,5242.0,0.684,0.722,-0.54,257.8192501309779,0.3529545534293086,2.1665912796536405e+30,1.3574632124891212e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,2.3138926405646417e-05,0.0001513720168137,True,False,Mércurios Análogos
Kepler-1834 c,2.088580527980693,1.22,6.320350419873666,0.015,14627.964506583156,13.749491767928252,0.766691517,0.0,4821.0,0.765,0.788,0.16,1336.82565121166,0.3007857715226234,3.697057600049041e+29,1.1568220772760098e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,9.480064984830344e-05,7.97322753511295e-05,True,False,Mércurios Análogos
Kepler-1850 b,0.310310615562037,0.72909663,4.399575603406488,0.0206,7293.634093130118,5.719809082968434,1.385800004,0.01,4239.0,0.611,0.6,-0.22,245.6281027816407,0.104234741696417,2.4423244541289734e+28,4.0088681656442e+29,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,5.264241578273661e-05,0.0001218404991217,True,False,Mércurios Análogos
Kepler-1855 b,2.0646191093991835,1.216205,6.306508915109109,0.0115153188675668,14566.48546943474,13.676704247534335,0.727330983,0.01,3460.0,0.385,0.356,0.07,122.83122463019278,0.0162877358929175,3.351870308988105e+26,6.264263224416077e+28,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,9.998517565722508e-05,7.44527636253335e-05,True,False,Mércurios Análogos
Kepler-186 b,1.2847801149569955,1.07,5.7629771560012415,0.0343,12250.694649660676,10.99553417815553,3.8867907,0.01,3788.0,0.478,0.472,-0.28,35.02771116603884,0.041209751909733,2.2699619288704232e+27,1.584927058448332e+29,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2.167156256698959e-05,0.000152840774648,True,False,Mércurios Análogos
Kepler-186 c,2.285209254146069,1.25,6.429324707277705,0.0451,15116.323634459368,14.330489658156182,7.267302,0.01,3788.0,0.478,0.472,-0.28,20.26034872480126,0.041209751909733,2.2699619288704232e+27,1.584927058448332e+29,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1.4373679533604136e-05,0.0001601455906702,True,True,Vênus Análogos
Kepler-186 f,1.788711209719035,1.17,6.136942699996698,0.432,13823.416207651137,12.803349097074037,129.9441,0.04,3755.0,0.544,0.523,-0.26,0.2944642028129418,0.0549540873857624,1.88695681549568e+27,2.113534200856424e+29,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5.172394947101029e-07,0.0001740078236644,False,False,Terras
Kepler-1860 b,1.6174667498208055,1.13863767,6.020716024805189,0.1021,13324.87390322206,12.22416908165546,12.73719978,0.01,5420.0,0.874,0.868,0.0,55.929564774712894,0.5830327143331648,4.3859626772709295e+30,2.242343819325352e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,5.706029533083932e-06,0.0001688214749382,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1864 b,0.3515590150395679,0.75408365,4.505148286475494,0.0488,7633.567639094211,6.057790808481659,3.881510019,0.01,5854.0,1.03,0.979,0.06,423.8312152900031,1.0093286093402252,2.231523199426544e+31,3.881877831522506e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,1.874583573988249e-05,0.0001557692809155,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1867 b,1.7319649984071253,1.15985997,6.099466578705533,0.0872,13661.707299702488,12.61487853088436,9.887359619,0.01,5693.0,0.911,0.816,-0.24,82.48375248622047,0.6271932565048226,1.2382427735598491e+31,2.412185264517548e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,7.380765478476851e-06,0.0001671451479937,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1869 b,1.5193144118594302,1.11955354,5.949527548511098,0.0791,13023.85630316848,11.877170868308694,8.167360306,0.01,5808.0,0.987,0.902,-0.06,132.68531699211522,0.8301868182094365,1.8890434812572047e+31,3.192898502833493e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,8.892227394188976e-06,0.0001656322501892,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1869 c,0.3278483754825716,0.74,4.445773181903062,0.028,7441.472120737323,5.8663055340668295,1.716828304,0.0,5808.0,0.987,0.902,-0.06,1058.9117579201998,0.8301868182094365,1.8890434812572047e+31,3.192898502833493e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,4.222186873428835e-05,0.0001323110564651,True,False,Mércurios Análogos
Kepler-1877 b,0.1744399987891157,0.624086,3.9435030325698177,0.0351186575274454,5910.7013762927145,4.388461336438811,2.377569914,0.01,5615.0,1.022,0.936,0.24,633.1859295967462,0.7809209381435585,9.252667244258268e+30,3.003421928100126e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,3.058682551910734e-05,0.000143917042196,True,False,Mércurios Análogos
Kepler-189 b,2.0258742420954694,1.21,6.283849812216286,0.088,14466.109796708091,13.558037287615116,10.399931,0.01,5235.0,0.79,0.75,-0.134,48.91930225831801,0.3788310766884146,2.106300877254148e+30,1.4569843209436425e+30,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,6.779644392262722e-06,0.0001677468401449,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1890 b,0.5936675704436263,0.86867375,4.976713693194297,0.0563,9242.330931145823,7.708768645374995,4.820590019,0.01,6046.0,1.024,1.396,-0.16,736.6868975416489,2.335069092268789,4.411712235752347e+31,8.980675728865762e+30,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,1.5083546599864449e-05,0.0001594350492302,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1894 b,1.9717032833654025,1.20117759,6.251573207208132,0.0385217775219923,14323.70506931362,13.390050020862212,2.762660027,0.01,5772.0,0.999,0.901,0.0,544.5008495886703,0.8079996992384948,1.6565781528799725e+31,3.107566843271251e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,2.6323295447268344e-05,0.0001481846226214,True,False,Mércurios Análogos
Kepler-1894 c,2.0258742420954694,1.21,6.283849812216286,0.0576,14466.109796708091,13.558037287615116,5.05368985,0.0,5772.0,0.999,0.901,0.0,243.5377179899977,0.8079996992384948,1.6565781528799725e+31,3.107566843271251e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,1.439680248656822e-05,0.0001601361227128,True,False,Mércurios Análogos
Kepler-1898 b,0.7751272550460876,0.93353523,5.2354051560905965,0.0522,10187.30593674693,8.714985433707056,4.765620232,0.01,5702.0,0.837,1.125,-0.28,440.280264043475,1.1996932746762226,1.280249862901708e+31,4.6140203344047526e+30,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,1.527472090239008e-05,0.0001592436933121,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1902 b,1.820832894711473,1.17563613,6.157731414725161,0.0384749826268208,13913.512545575824,12.908605355189168,3.822220087,0.01,3729.0,0.52,0.514,0.06,30.945338247894675,0.0458091358128856,1.6294128486357663e+27,1.761819363363582e+29,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1.902619798156318e-05,0.0001554886523297,True,False,Mércurios Análogos
Kepler-1907 b,0.5963462624814191,0.86973029,4.980972456651728,0.0565,9257.530551968115,7.724749283522834,5.652450085,0.01,5159.0,0.752,0.8,-0.16,127.35075303118826,0.4065354413638107,1.5466211636645035e+30,1.5635353074852162e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,1.2857379741281196e-05,0.0001616633309473,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1907 c,1.7078123368961793,1.15547044,6.08321341230946,0.1076,13591.85880474279,12.533649607804213,14.86390018,0.01,5159.0,0.752,0.8,-0.16,35.11347975461667,0.4065354413638107,1.5466211636645035e+30,1.5635353074852162e+30,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,4.89223938202857e-06,0.0001696360381899,True,False,Mércurios Análogos
Kepler-1909 b,1.386186828953664,1.09217411,5.846763953888416,0.0305209220402092,12595.144262590533,11.386574585498987,2.391609907,0.01,4935.0,0.663,0.685,-0.42,267.91115665298645,0.2495663908771763,6.0565423167220006e+29,9.598323393136204e+29,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,3.040726495475464e-05,0.0001440967733429,True,False,Mércurios Análogos
Kepler-1910 b,1.8692740277665905,1.184,6.188526992321514,0.0536370098862825,14047.493362998764,13.06545832452475,5.688769817,0.01,4234.0,0.636,0.639,-0.02,40.90085062476258,0.1176688363151366,2.3821989549852416e+28,4.525543444680155e+29,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1.2783487194282409e-05,0.0001617372936923,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1911 b,1.0413503625308482,1.011,5.537488415410439,0.0636,11346.477580666431,9.982737316539124,5.990799904,0.01,5721.0,0.954,0.972,0.0,224.36877514799536,0.9075627207226354,1.3734331855335764e+31,3.490486223899256e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,1.2125647277320757e-05,0.0001623957585571,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-192 d,1.076099644710272,1.02,5.572132020489046,0.0665718019613449,11483.237813468617,10.134614331383606,6.47027579,0.01,5487.0,0.94,0.94,0.13,162.0582893654555,0.7182107073442163,5.685312737545699e+30,2.762238380445856e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,1.1239446118682267e-05,0.0001632828016069,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1933 b,1.845069602092533,1.17984089,6.173221330045378,0.05610513158082,13980.82681540083,12.987362084252712,4.943290234,0.01,5661.0,0.964,1.008,0.1,297.26572719175635,0.935728831819385,1.0992676087928489e+31,3.5988130871773554e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,1.471131830600532e-05,0.000159807631141,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1939 b,1.759487108583133,1.16480773,6.117764877434218,0.0335708851806114,13740.550209617795,12.706697263231478,2.790659904,0.01,4353.0,0.648,0.603,-0.18,103.87715223677928,0.1170700005469157,4.277762316294873e+28,4.50251222103438e+29,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2.605918263403793e-05,0.0001484489863418,True,False,Mércurios Análogos
Kepler-1947 b,1.038174575002555,1.0101666,5.534275805008987,0.0711,11333.835181385835,9.96872144659819,6.963630199,0.01,6040.0,0.984,1.686,-0.44,671.0888467719443,3.3924950490900008,4.32016310542742e+31,1.3047535958800144e+31,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,1.0418604241437985e-05,0.0001641044232839,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1948 b,1.1270993559963722,1.03283226,5.621370926675644,0.1020707645683892,11678.96627835052,10.35279691331084,15.57129955,0.01,3872.0,0.585,0.557,0.12,6.002129709865057,0.062532834133986,3.607402178391649e+27,2.4050128007931023e+29,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,4.67027918111599e-06,0.000169858209253,True,False,Vênus Análogos
Kepler-1952 b,2.213153805226228,1.23923346,6.390305608569506,0.1723339706631294,14940.579186222483,14.120836237179825,27.21080017,0.01,5973.0,0.922,1.305,-0.34,65.44939265459968,1.9437813451943649,3.41338999709882e+31,7.475783053617526e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2.67255338523202e-06,0.0001718578328884,True,False,Mércurios Análogos
Kepler-1955 b,1.7692472639198715,1.16654878,6.124198321062969,0.117,13768.322031590127,12.739072433329255,14.26519966,0.01,5825.0,1.049,1.291,0.14,125.695811836156,1.7206499682251395,2.0093242942462032e+31,6.617619777793888e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,5.09595702027955e-06,0.0001694321270199,True,False,Mércurios Análogos
Kepler-1956 b,1.373202285370305,1.08940238,5.836318486590392,0.0563,12551.952866325106,11.337386701361345,5.943719864,0.01,4391.0,0.671,0.682,0.04,48.91725015226854,0.155052518635144,5.13972392151649e+28,5.963319866707641e+29,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1.2210001223163848e-05,0.0001623113244751,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1957 b,0.8070034288632241,0.94374867,5.27564722371699,0.0298905179626758,10338.266293835644,8.878053478739155,2.186619997,0.01,4904.0,0.745,0.772,0.0,345.96000323187974,0.3090955653355953,5.30182937581686e+29,1.1887815442806996e+30,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,3.325786657707478e-05,0.0001412434636491,True,False,Mércurios Análogos
Kepler-1959 b,1.6413732187748913,1.14315727,6.037523303832898,0.0617,13396.423891113734,12.306950668411664,6.38669014,0.01,5071.0,0.768,0.811,-0.02,102.44768520786111,0.3900070683409545,1.0754173895770426e+30,1.4999671848393114e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,1.138596810082985e-05,0.0001631361404289,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1962 b,2.054792022530935,1.21463929,6.3007945727110295,0.0783,14541.14060208592,13.646720682137111,7.991459846,0.01,5700.0,1.003,1.006,0.16,156.2529363528664,0.9579695649564252,1.2707992557341835e+31,3.6843509468224114e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,9.101749203706718e-06,0.0001654225293339,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1963 b,0.3350768538177273,0.74437023,4.464233132751252,0.0298,7500.943901658136,5.925452476149812,1.962260008,0.01,5726.0,0.915,0.979,-0.1,1040.38613944438,0.923904507272187,1.399008582089158e+31,3.553336734968831e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,3.702559914821539e-05,0.000137472151732,True,False,Mércurios Análogos
Kepler-1966 b,1.446438836988394,1.10479327,5.894221319800391,0.0762729830388858,12792.273259361742,11.61162805625847,8.617429733,0.01,5009.0,0.797,0.84,0.16,68.46641093132101,0.3983079973138994,8.293575246012161e+29,1.531892557669257e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,8.438979877409442e-06,0.0001660859282911,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1967 b,0.3120942450886054,0.73022577,4.404369224875162,0.0735,7308.908137341334,5.734909010115077,7.281690121,0.01,4970.0,0.996,1.806,0.32,330.3259526786758,1.784503377858376,7.031482982853187e+29,6.863199991243314e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,9.97274168872492e-06,0.0001645507094061,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-1982 b,0.3798352606210105,0.77,4.5718558404788165,0.0511,7852.184174168806,6.277242551477086,3.82315697,0.0,6202.0,1.213,1.122,0.21,639.6277374372054,1.6702023442734049,7.555632244828717e+31,6.423598216075516e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,1.898519051955928e-05,0.0001555477346798,True,False,Mércurios Análogos
Kepler-1987 b,2.15269198691123,1.23,6.356762486455347,0.0318,14790.28668864368,13.942053768865232,2.345863002,0.0,4769.0,0.799,0.714,0.12,233.83407643516023,0.2364623714542914,2.940255356285696e+29,9.09434280613205e+29,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,3.1387026324913714e-05,0.0001431458988745,True,False,Mércurios Análogos
Kepler-1990 c,0.9279060023319566,0.98,5.417453369763053,0.0504,10878.703872277032,9.4668809261455,4.06844957,0.0,5751.0,1.028,1.071,0.21,442.9428203789452,1.1251456346137811,1.5338395211017926e+31,4.327310110724602e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,1.7842965941189444e-05,0.0001566899592582,True,False,Mércurios Análogos
Kepler-1992 b,0.7051823812226093,0.91,5.142173204678166,0.1169,9841.657141283444,8.343989527917167,15.6112238,0.0,5383.0,0.874,0.842,0.0,39.06150816718857,0.5337993366246139,3.795202048011815e+30,2.052992248658265e+30,False,False,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,4.657471231002863e-06,0.0001698754539684,True,False,Mércurios Análogos
Kepler-1994 b,0.0825898311339981,0.51,3.4212552333102098,0.053,4499.004234108164,3.111295837152804,4.61225043,0.0,5495.0,0.932,0.961,0.16,268.7955970974599,0.7550468322467648,5.862971128527006e+30,2.9039101168210576e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,1.5754691913601804e-05,0.0001587782332858,True,False,Mércurios Análogos
Kepler-1998 b,0.1507779951685252,0.6,3.835779538405669,0.0405,5604.431403044639,4.103841184604727,3.03267135,0.0,5640.0,0.962,0.921,0.06,469.2258798885359,0.7696477494871711,1.0162830355775958e+31,2.96006524452766e+30,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,2.396187557481754e-05,0.0001505710496246,True,False,Mércurios Análogos
Kepler-2001 b,1.1563423773387094,1.04,5.648795452200713,0.0197,11788.668411238248,10.475502026625854,1.090011003,0.0,5081.0,0.864,0.77,0.12,913.0658611459526,0.3543517300521326,1.1211068251519962e+30,1.362836753780502e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,6.693821235153686e-05,0.0001075947128478,True,False,Mércurios Análogos
Kepler-206 b,1.9645535631103368,1.2,6.247259713741724,0.078,14304.725059497669,13.367693032134737,7.781987,0.01,5764.0,0.94,1.185,-0.149,228.4544970161477,1.3899171598462423,1.6087564148157845e+31,5.345621396768649e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,8.862149880577768e-06,0.0001656623562764,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-206 d,1.904599038342517,1.19,6.210579156511381,0.163,14143.812829725002,13.178461734823795,23.44281,0.01,5764.0,0.94,1.185,-0.149,52.31349165742943,1.3899171598462423,1.6087564148157845e+31,5.345621396768649e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2.933590878440152e-06,0.0001715965474096,True,False,Mércurios Análogos
Kepler-208 d,1.9645535631103368,1.2,6.247259713741724,0.103,14304.725059497669,13.367693032134737,11.131786,0.01,6092.0,1.03,1.314,0.0,201.00746530130905,2.132488199381587,5.177605719012612e+31,8.201549614821585e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,6.113356525582912e-06,0.0001684137609851,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-212 b,1.3759943766207683,1.09,5.838571326520203,0.133,12561.262210990462,11.347984792374897,16.257582,0.01,5852.0,1.16,1.455,0.0,125.86248496797324,2.2263814965984783,2.215476688080952e+31,8.562663235917748e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,4.421483532845155e-06,0.0001701072412572,True,False,Mércurios Análogos
Kepler-226 d,2.088580527980693,1.22,6.320350419873666,0.076,14627.964506583156,13.749491767928252,8.109044,0.01,5571.0,0.86,0.802,-0.145,96.1857007456102,0.5555686075066444,7.836250429734835e+30,2.1367168644705545e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,8.813453671629677e-06,0.0001657110987468,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-250 b,1.5724861453708991,1.13,5.98853955070648,0.048,13188.408572710208,12.066602954047548,4.148141,0.01,5160.0,0.8,0.805,0.063,178.79872599485907,0.4119522646921553,1.5529651088987903e+30,1.5843684100060294e+30,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,1.693558193538372e-05,0.0001575812544612,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-252 b,2.15269198691123,1.23,6.356762486455347,0.058,14790.28668864368,13.942053768865232,6.668391,0.01,4208.0,0.52,0.549,-0.67,25.191147675332864,0.0847430207798197,2.09160389448036e+28,3.2592165791918686e+29,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1.0279644267787626e-05,0.0001642435152695,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-26 d,1.2847801149569955,1.07,5.7629771560012415,0.039,12250.694649660676,10.99553417815553,3.543919,0.01,4486.0,0.54,0.571,-0.13,77.84601881972905,0.1184037946248078,8.077328886196044e+28,4.553809941270111e+29,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1.899840869241109e-05,0.0001555164680187,True,False,Mércurios Análogos
Kepler-271 b,2.15269198691123,1.23,6.356762486455347,0.0902378579494979,14790.28668864368,13.942053768865232,10.43547805,0.01,5555.0,0.9,0.87,-0.13,79.36947922011721,0.6462954312070855,7.374412321296711e+30,2.485652228422451e+30,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,6.968757517461585e-06,0.0001675575473623,True,True,Mércurios Análogos Aquecidos Por Marés
Kepler-271 c,0.8269796722260451,0.95,5.300214470041463,0.0718277752319723,10430.94884175961,8.978477647559298,7.41086267,0.01,5555.0,0.9,0.87,-0.13,125.26976303643892,0.6462954312070855,7.374412321296711e+30,2.485652228422451e+30,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,9.812935329391475e-06,0.0001647106675814,True,True,Mércurios Análogos Aquecidos Por Marés
